item_name,brand_id,trandate,qty,amount,subsidiary_id,sales_order_type_id
MRA.XCA.S.0,221,2019-01-02,1.00000000,119,2,
GPT.06.506.15000B,277,2019-01-02,1.00000000,240,3,
GPT.00.152.405,277,2019-01-02,1.00000000,48,3,
HPS.05.167.100,277,2019-01-02,1.00000000,170,2,
STP.01.590.10700B,277,2019-01-02,1.00000000,71,2,
HTA.06.599.11000,277,2019-01-02,1.00000000,40,2,
GPT.07.558.15000.B,277,2019-01-02,1.00000000,60,2,
LEH.07.039118.30.S,277,2019-01-02,1.00000000,59,2,
MRA.06.035.O.1,221,2019-01-02,2.00000000,283,3,
SBL.07.870.10000.S,277,2019-01-02,1.00000000,257,2,
STS.07.102.10400.B,277,2019-01-02,1.00000000,74,2,
MSS.07.781.10300.S,277,2019-01-02,1.00000000,38,2,
MSS.07.781.10000.S,277,2019-01-02,1.00000000,297,2,
HEX.ezCAN R1200LC V2,179,2019-01-02,1.00000000,169,2,
NSW0700420000B,277,2019-01-02,1.00000000,94,2,
STS.07.102.10400.B,277,2019-01-10,1.00000000,74,2,
MRA.08.047.R.1,221,2019-01-10,1.00000000,77,2,
ALK.00.733.15000.B,277,2019-01-09,1.00000000,343,2,
GPT0778219000B,277,2019-01-09,1.00000000,116,2,
GPT0015235100B,277,2019-01-09,1.00000000,15,2,
FRS.07.112.10302.K,277,2019-01-09,0E-8,,2,
FRS.07.112.80302.S,277,2019-01-09,1.00000000,99,2,
FRS.00.112.10000,277,2019-01-09,1.00000000,84,2,
MSS.05.759.10001.B,277,2019-01-10,1.00000000,219,2,
GPT0162219000B,277,2019-01-10,2.00000000,183,2,
KFT.07.094.20000,277,2019-01-10,1.00000000,357,2,
KFT0587620000.B,277,2019-01-10,1.00000000,342,2,
KFT.00.152.200,277,2019-01-10,2.00000000,60,2,
ALK.00.165.16402,277,2019-01-10,2.00000000,19,2,
ALK0016510001LB,277,2019-01-10,1.00000000,465,2,
ALK0016510001RB,277,2019-01-10,1.00000000,459,2,
STS.11.102.10000.S,277,2019-01-10,1.00000000,27,2,
LEH.11.039.10000.S,277,2019-01-10,1.00000000,74,2,
MSS.08.425.10000.S,277,2019-01-10,1.00000000,70,2,
SBL.11.485.10000.B,277,2019-01-10,1.00000000,184,2,
MRA.XCTG,221,2019-01-10,1.00000000,84,2,
GPT.11.747.15000.B,277,2019-01-10,1.00000000,66,2,
HPS0786210001B,277,2019-01-10,1.00000000,221,2,
TRT.00.475.12000.B,277,2019-01-03,1.00000000,22,2,
BC.TRS.00.108.2002,277,2019-01-03,1.00000000,144,2,
HEX.ezCAN K1600 V2,179,2019-01-03,1.00000000,185,2,
LEH2203910001B,277,2019-01-03,1.00000000,59,2,
SBL.08.297.10002,277,2019-01-02,1.00000000,257,3,
MSS.08.469.10001.B,277,2019-01-02,1.00000000,192,3,
GPT.00.002.01,277,2019-01-02,1.00000000,4,2,
GPT.01.622.20000.B,277,2019-01-02,1.00000000,44,2,
HPS.08.473.10100.B,277,2019-01-02,1.00000000,19,2,
HPR.00.220.30100.B,277,2019-01-02,1.00000000,19,2,
HPS.08.473.10000,277,2019-01-02,1.00000000,143,2,
MRA.07.011.VTM.1,221,2019-01-02,1.00000000,133,2,
MRA.4025066163724,221,2019-01-02,1.00000000,180,2,
MSS0786210000S,277,2019-01-03,1.00000000,144,2,
TRT.00.640.11001.B,277,2019-01-03,2.00000000,90,2,
GPT.00.152.405,277,2019-01-03,1.00000000,45,2,
STP.06.590.10301.B,277,2019-01-03,1.00000000,178,2,
BCTRE0010820001,277,2019-01-03,1.00000000,260,2,
NSW.00.004.13000.B,277,2019-01-03,1.00000000,56,3,
BPS.04.175.10100.B,277,2019-01-03,1.00000000,45,2,
BCHTA074011001B,277,2019-01-03,1.00000000,178,2,
HTA.22.740.80400.B,277,2019-01-03,1.00000000,116,2,
HTA.22.740.10400,277,2019-01-03,0E-8,,2,
SBL.07.775.10000.B,277,2019-01-03,1.00000000,145,2,
SC.00.06.010.01.7380,277,2018-12-20,0E-8,0,2,1
SC.00.08.050.01.931,277,2018-12-20,0E-8,0,2,1
FRS.07.011.80302.S,277,2019-01-03,1.00000000,48,2,
FRS.00.011.10000.S,277,2019-01-03,1.00000000,50,2,
FRS.07.011.10302.S,277,2019-01-03,0E-8,,2,
BC.WPB.00.021.10000,277,2019-01-03,1.00000000,208,3,
HPS.05.764.10000.B,277,2019-01-03,1.00000000,266,2,
MSS.04.657.10001.B,277,2019-01-03,1.00000000,327,2,
TRT.00.640.12602B,277,2019-01-03,1.00000000,17,2,
TRT0064030601B,277,2019-01-03,1.00000000,25,2,
MRA.HK,221,2018-12-28,1.00000000,36,2,
MRA.07.019.R.0,221,2019-01-03,0E-8,0,2,1
MRA.07.024.VT.1,221,2019-01-03,0E-8,0,2,1
MRA.07.026.T.1,221,2019-01-03,0E-8,0,2,1
MRA.08.070.VT.0,221,2019-01-03,0E-8,0,2,1
MRA.4025066149254,221,2019-01-03,0E-8,0,2,1
MRA.4025066153022,221,2019-01-03,0E-8,0,2,1
MRA.4025066156719,221,2019-01-03,0E-8,0,2,1
MRA.4025066156795,221,2019-01-03,0E-8,0,2,1
MRA.4025066158829,221,2019-01-03,0E-8,0,2,1
MRA.4025066159673,221,2019-01-03,0E-8,0,2,1
MRA.4025066159680,221,2019-01-03,0E-8,0,2,1
MRA.HK,221,2019-01-03,0E-8,0,2,1
MRA.VNB.0,221,2019-01-03,0E-8,0,2,1
MRA.VTNB.0,221,2019-01-03,0E-8,0,2,1
MRA.XCA.S.0,221,2019-01-03,0E-8,0,2,1
SBL.08.274.100,277,2019-01-03,1.00000000,140,2,
TRT.00.640.31100.B,277,2019-01-11,1.00000000,82,2,
ALK.00.165.16402,277,2019-01-11,1.00000000,10,2,
LEH.07.039.12601.B,277,2018-12-20,0E-8,0,2,1
LEH.08.039.120.B,277,2018-12-20,0E-8,0,2,1
LST.00.244.100.B,277,2018-12-20,0E-8,0,2,1
SBL1188410000B,277,2018-12-20,0E-8,0,2,1
STP.08.590.11100.B,277,2018-12-20,0E-8,0,2,1
STS.01.622.10000,277,2018-12-20,0E-8,0,2,1
STS.07.102.10500,277,2018-12-20,0E-8,0,2,1
TRT0064030601B,277,2018-12-20,0E-8,0,2,1
BC.TRS.00.110.20002,277,2018-12-21,0E-8,0,2,1
KTS.01.622.10001.B,277,2018-12-21,0E-8,0,2,1
SC.00.08.050.01.931,277,2019-01-03,0E-8,0,2,1
SC.00.06.010.01.7380,277,2019-01-03,0E-8,0,2,1
NSW.05.004.10100.B,277,2019-01-11,1.00000000,82,2,
BC.TRS.00.401.10000,277,2019-01-11,1.00000000,128,2,
HPS.08.473.10000,277,2018-12-21,3.00000000,386,2,1
MSS.05.123.100,277,2018-12-21,2.00000000,158,2,1
MSS.08.347.10000.B,277,2018-12-21,2.00000000,129,2,1
MSS.08.469.10001.B,277,2018-12-21,3.00000000,358,2,1
SBL.08.274.100,277,2018-12-21,2.00000000,252,2,1
SBL.08.297.10002,277,2018-12-21,7.00000000,1105,2,1
MRA.HKS28/32,221,2019-01-03,5.00000000,173,2,1
MRA.RNB.0,221,2019-01-03,1.00000000,69,2,1
MRA.RNB.1,221,2019-01-03,1.00000000,69,2,1
MRA.RNB.8,221,2019-01-03,1.00000000,69,2,1
MRA.RO.0,221,2019-01-03,2.00000000,111,2,1
MRA.RO.1,221,2019-01-03,5.00000000,278,2,1
MRA.SPS.0,221,2019-01-03,1.00000000,65,2,1
MRA.SPS.8,221,2019-01-03,2.00000000,130,2,1
MRA.VFS.0,221,2019-01-03,1.00000000,69,2,1
MRA.VFXZ.0,221,2019-01-03,1.00000000,125,2,1
MRA.VNB.0,221,2019-01-03,1.00000000,120,2,1
MRA.VNB.1,221,2019-01-03,1.00000000,120,2,1
MRA.VTNB.1,221,2019-01-03,2.00000000,215,2,1
MRA.XCA.0,221,2019-01-03,40.00000000,3333,2,1
MRA.XCA.1,221,2019-01-03,6.00000000,500,2,1
MRA.XCA.S.0,221,2019-01-03,13.00000000,955,2,1
MRA.XCA.S.1,221,2019-01-03,5.00000000,367,2,1
MRA.XCC,221,2019-01-03,40.00000000,690,2,1
4025066161140,221,2019-01-03,1.00000000,111,2,1
MRA.01.035.VT.1,221,2019-01-03,1.00000000,111,2,1
MRA.01.074.T.1,221,2019-01-03,1.00000000,73,2,1
MRA.01.077.R.1,221,2019-01-03,1.00000000,73,2,1
MRA.01.077.T.1,221,2019-01-03,1.00000000,73,2,1
MRA.01.078.T.0,221,2019-01-03,1.00000000,90,2,1
MRA.01.078.T.8s,221,2019-01-03,1.00000000,94,2,1
MRA.04.004.VT.1,221,2019-01-03,1.00000000,111,2,1
MRA.06.061.VT.1,221,2019-01-03,1.00000000,111,2,1
MRA.06.066.R.1,221,2019-01-03,1.00000000,90,2,1
MRA.06.066.R.8,221,2019-01-03,1.00000000,90,2,1
MRA.06.066.T.1,221,2019-01-03,1.00000000,90,2,1
MRA.06.066.VT.1,221,2019-01-03,1.00000000,127,2,1
MRA.06.067.NR.0,221,2019-01-03,1.00000000,90,2,1
MRA.06.067.NR.8,221,2019-01-03,4.00000000,358,2,1
MRA.07.001.T.1,221,2019-01-03,1.00000000,73,2,1
MRA.07.005.T.0,221,2019-01-03,1.00000000,73,2,1
MRA.07.006.T.1,221,2019-01-03,2.00000000,147,2,1
MRA.07.012.VTM.1,221,2019-01-03,1.00000000,127,2,1
MRA.07.013.T.1,221,2019-01-03,1.00000000,73,2,1
MRA.07.019.R.0,221,2019-01-03,1.00000000,73,2,1
MRA.07.019.R.8,221,2019-01-03,1.00000000,73,2,1
MRA.07.020.VT.0,221,2019-01-03,1.00000000,111,2,1
MRA.07.022.VTM.1,221,2019-01-03,1.00000000,127,2,1
MRA.07.024.VT.0,221,2019-01-03,1.00000000,111,2,1
MRA.07.026.R.1,221,2019-01-03,1.00000000,73,2,1
MRA.07.026.R.8,221,2019-01-03,1.00000000,73,2,1
MRA.07.026.T.1,221,2019-01-03,3.00000000,220,2,1
MRA.07.027.R.0,221,2019-01-03,3.00000000,220,2,1
MRA.07.027.R.1,221,2019-01-03,4.00000000,294,2,1
MRA.08.047.T.1,221,2019-01-03,3.00000000,220,2,1
MRA.08.051.T.1,221,2019-01-03,1.00000000,73,2,1
MRA.08.070.VT.1,221,2019-01-03,1.00000000,111,2,1
MRA.11.017.TN.8,221,2019-01-03,1.00000000,102,2,1
MRA.23.031.SP.8,221,2019-01-03,1.00000000,73,2,1
MRA.4025066144624,221,2019-01-03,1.00000000,73,2,1
MRA.4025066149254,221,2019-01-03,3.00000000,269,2,1
MRA.4025066151684,221,2019-01-03,2.00000000,222,2,1
MRA.4025066151783,221,2019-01-03,1.00000000,111,2,1
MRA.4025066154197,221,2019-01-03,1.00000000,73,2,1
MRA.4025066154265,221,2019-01-03,2.00000000,253,2,1
MRA.4025066154272,221,2019-01-03,4.00000000,506,2,1
MRA.4025066155644,221,2019-01-03,3.00000000,269,2,1
MRA.4025066155811,221,2019-01-03,1.00000000,127,2,1
MRA.4025066155828,221,2019-01-03,1.00000000,127,2,1
MRA.4025066155859,221,2019-01-03,2.00000000,147,2,1
MRA.4025066155866,221,2019-01-03,1.00000000,73,2,1
MRA.4025066155996,221,2019-01-03,1.00000000,73,2,1
MRA.4025066156009,221,2019-01-03,1.00000000,73,2,1
MRA.4025066156702,221,2019-01-03,5.00000000,367,2,1
MRA.4025066156719,221,2019-01-03,1.00000000,73,2,1
MRA.4025066156726,221,2019-01-03,1.00000000,83,2,1
MRA.4025066156733,221,2019-01-03,6.00000000,500,2,1
MRA.4025066156740,221,2019-01-03,6.00000000,500,2,1
MRA.4025066156795,221,2019-01-03,2.00000000,205,2,1
MRA.4025066157242,221,2019-01-03,1.00000000,111,2,1
MRA.4025066157723,221,2019-01-03,1.00000000,130,2,1
MRA.4025066158690,221,2019-01-03,1.00000000,90,2,1
MRA.4025066158720,221,2019-01-03,1.00000000,73,2,1
MRA.4025066158812,221,2019-01-03,2.00000000,205,2,1
MRA.4025066158829,221,2019-01-03,9.00000000,922,2,1
MRA.4025066158836,221,2019-01-03,6.00000000,615,2,1
MRA.4025066158898,221,2019-01-03,1.00000000,65,2,1
MRA.4025066159017,221,2019-01-03,1.00000000,130,2,1
MRA.4025066159383,221,2019-01-03,3.00000000,307,2,1
MRA.4025066159390,221,2019-01-03,2.00000000,205,2,1
MRA.4025066159673,221,2019-01-03,1.00000000,102,2,1
MRA.4025066159680,221,2019-01-03,2.00000000,205,2,1
MRA.4025066160167,221,2019-01-03,3.00000000,269,2,1
MRA.4025066160174,221,2019-01-03,2.00000000,179,2,1
MRA.CU.0,221,2019-01-03,2.00000000,130,2,1
MRA.HI.0,221,2019-01-03,4.00000000,277,2,1
MRA.HI.1,221,2019-01-03,2.00000000,138,2,1
MRA.HK,221,2019-01-03,16.00000000,553,2,1
MRA.HK.L,221,2019-01-03,1.00000000,35,2,1
SC.00.06.010.01.7380,277,2019-01-03,8.00000000,,2,1
SC.00.08.050.01.931,277,2019-01-03,4.00000000,,2,1
KFT.00.152.10700.B,277,2019-01-03,1.00000000,62,2,1
KFT.22.140.20000.B,277,2019-01-03,1.00000000,213,2,1
KFT0433330000B,277,2019-01-03,1.00000000,230,2,1
KLS.07.592.10000.B,277,2019-01-03,1.00000000,71,2,1
KTS.01.622.10001.B,277,2019-01-03,1.00000000,44,2,1
LEH.00.039.21000.B,277,2019-01-03,2.00000000,134,2,1
LEH.00.039.22000.20.B,277,2019-01-03,2.00000000,88,2,1
LEH.00.039.22000.30.B,277,2019-01-03,2.00000000,88,2,1
LEH.00.039.23000.B,277,2019-01-03,2.00000000,134,2,1
ALK.00.165.16502,277,2019-01-03,3.00000000,23,2,1
ALK.00.165.31200.B,277,2019-01-03,4.00000000,81,2,1
ALK.00.733.11000R.B,277,2019-01-03,2.00000000,598,2,1
BC.ALK.00.732.10600.B,277,2019-01-03,2.00000000,31,2,1
BC.HTA.00.404.10000,277,2019-01-03,1.00000000,175,2,1
BC.TRE.00.103.2000,277,2019-01-03,1.00000000,218,2,1
BC.TRS.00.108.2002,277,2019-01-03,15.00000000,1291,2,1
BC.TRS.00.110.20002,277,2019-01-03,10.00000000,622,2,1
BC.TRS.00.151.1000,277,2019-01-03,1.00000000,24,2,1
BC.TRS.00.152.1000,277,2019-01-03,3.00000000,54,2,1
BC.TRS.00.201.1000,277,2019-01-03,3.00000000,249,2,1
BC.TRS.00.401.10100,277,2019-01-03,3.00000000,230,2,1
BC.WPB.00.002.10001.Y,277,2019-01-03,4.00000000,318,2,1
BC.WPB.00.021.10000,277,2019-01-03,2.00000000,270,2,1
BC.WPB.001.10001,277,2019-01-03,5.00000000,344,2,1
BC.WPB.001.10001Y,277,2019-01-03,2.00000000,137,2,1
BCHTA0030410001,277,2019-01-03,2.00000000,328,2,1
BCHTA0030610001,277,2019-01-03,2.00000000,310,2,1
BCK.ALK.00.165.116,277,2019-01-03,1.00000000,21,2,1
BCTRE0010420001,277,2019-01-03,1.00000000,200,2,1
BCTRS0010420002,277,2019-01-03,4.00000000,500,2,1
BCTRS0010720002,277,2019-01-03,6.00000000,610,2,1
FRS.00.011.002,277,2019-01-03,1.00000000,9,2,1
FRS.00.011.10000.S,277,2019-01-03,15.00000000,691,2,1
FRS.01.011.80401.S,277,2019-01-03,1.00000000,44,2,1
FRS.05.011.80000.S,277,2019-01-03,3.00000000,133,2,1
FRS.07.011.80101.S,277,2019-01-03,1.00000000,44,2,1
FRS.07.112.80302.S,277,2019-01-03,1.00000000,62,2,1
FRS.08.011.80102.S,277,2019-01-03,2.00000000,88,2,1
FRS.08.011.80201.S,277,2019-01-03,1.00000000,44,2,1
FRS.22.011.80001.S,277,2019-01-03,2.00000000,88,2,1
FRS0701180900S,277,2019-01-03,1.00000000,44,2,1
FSC.01.622.10000,277,2019-01-03,1.00000000,115,2,1
FSC.07.781.10000,277,2019-01-03,3.00000000,346,2,1
GPS.04.588.10000.B,277,2019-01-03,3.00000000,160,2,1
GPS.04.646.10000.B,277,2019-01-03,7.00000000,372,2,1
GPS.07.646.10300.B,277,2019-01-03,1.00000000,53,2,1
GPS.08.646.10700.B,277,2019-01-03,1.00000000,53,2,1
GPS.11.823.10000.B,277,2019-01-03,3.00000000,160,2,1
GPS.22.584.10000.B,277,2019-01-03,1.00000000,53,2,1
GPT.00.152.20100.B,277,2019-01-03,2.00000000,26,2,1
GPT.00.152.20400.B,277,2019-01-03,3.00000000,66,2,1
GPT.00.152.405,277,2019-01-03,6.00000000,161,2,1
GPT.00.152.406,277,2019-01-03,1.00000000,27,2,1
GPT.00.152.430,277,2019-01-03,3.00000000,133,2,1
GPT.04.439.100.B,277,2019-01-03,1.00000000,112,2,1
GPT.05.827.20001.B,277,2019-01-03,2.00000000,152,2,1
GPT.06.506.40000.B,277,2019-01-03,1.00000000,124,2,1
GPT.06.525.15000.B,277,2019-01-03,1.00000000,124,2,1
GPT.11.283.15000.B,277,2019-01-03,1.00000000,146,2,1
GPT.22.114.15000.B,277,2019-01-03,1.00000000,178,2,1
GPT0015235100B,277,2019-01-03,1.00000000,14,2,1
GPT0189019000B,277,2019-01-03,1.00000000,106,2,1
GPT0488215000B,277,2019-01-03,2.00000000,249,2,1
GPT1174719000B,277,2019-01-03,1.00000000,102,2,1
HPR.00.220.20200.B,277,2019-01-03,1.00000000,115,2,1
HPR.00.220.21800.B,277,2019-01-03,1.00000000,115,2,1
HPR.00.220.25000/B,277,2019-01-03,1.00000000,89,2,1
HPR.00.220.30000.B,277,2019-01-03,2.00000000,88,2,1
HPS.01.622.10000.B,277,2019-01-03,2.00000000,356,2,1
HPS.06.506.10000.B,277,2019-01-03,1.00000000,178,2,1
HPS.07.201.10000.B,277,2019-01-03,3.00000000,400,2,1
HPS.22.141.10000.B,277,2019-01-03,1.00000000,178,2,1
HPS0139810002B,277,2019-01-03,1.00000000,107,2,1
HTA.00.401.15100,277,2019-01-03,1.00000000,53,2,1
HTA.00.401.15200,277,2019-01-03,2.00000000,106,2,1
HTA.01.740.80902.B,277,2019-01-03,3.00000000,321,2,1
HTA.04.740.80100.B,277,2019-01-03,1.00000000,107,2,1
HTA.07.512.10000,277,2019-01-03,1.00000000,60,2,1
HTA.07.512.11000,277,2019-01-03,4.00000000,239,2,1
HTA.07.740.80400B,277,2019-01-03,1.00000000,107,2,1
BC.WPB.010.10000,277,2019-01-03,1.00000000,106,2,
KFT.08.184.20000.B,277,2019-01-11,1.00000000,137,2,
KFT.00.152.205,277,2019-01-11,1.00000000,30,2,
FSC.22.114.10000,277,2019-01-10,1.00000000,125,2,
FSC.00.127.10000.S,277,2019-01-10,1.00000000,10,2,
GPT.07.558.15000.B,277,2019-01-10,1.00000000,60,2,
STP.06.590.10301.B,277,2019-01-10,1.00000000,191,3,
GPS.00.085.10000.B,277,2019-01-10,1.00000000,10,2,
MRA.XCA.S.1,221,2019-01-11,1.00000000,119,2,
GPT.01.622.20000.B,277,2019-01-11,1.00000000,48,2,
EMA.00.107.20001.B,277,2019-01-11,1.00000000,59,2,
SBL0764910001B,277,2019-01-11,1.00000000,219,2,
MSS.07.707.10000.S,277,2019-01-11,1.00000000,30,2,
SBL.11.703.10100,277,2019-01-11,1.00000000,484,2,
BC.TRS.00.202.1000,277,2019-01-11,1.00000000,162,3,
KFT.01.660.20000.B,277,2019-01-11,1.00000000,407,2,
KFT.00.152.200,277,2019-01-11,1.00000000,12,2,
HEX.GS911wifi,179,2019-01-11,1.00000000,399,2,
TRE.00.640.10203.B,277,2019-01-11,1.00000000,66,2,
BCLOC000210100B,277,2019-01-11,1.00000000,26,3,
HTA1166711001,277,2019-01-11,1.00000000,65,2,
HTA.07.740.10400B,277,2019-01-11,0E-8,,2,
MRA.4025066155279,221,2019-01-11,1.00000000,145,2,
HTA.07.740.80400B,277,2019-01-11,1.00000000,179,2,
BCHTA074011001B,277,2019-01-11,1.00000000,274,2,
GPS.07.646.11000.B,277,2019-01-12,1.00000000,89,2,
TRT.00.640.12602B,277,2019-01-11,1.00000000,17,2,
BCTRE0010420001,277,2019-01-11,1.00000000,218,2,
HPR.00.220.30700.B,277,2019-01-11,1.00000000,21,2,
HPR.00.220.25200.B,277,2019-01-11,0E-8,0,2,
HPR.00.220.30100.B,277,2019-01-11,1.00000000,30,2,
HPR.00.220.30000.B,277,2019-01-11,1.00000000,74,2,
BC.TRS.00.108.2002,277,2019-01-11,1.00000000,144,2,
TRT.00.640.12500.B,277,2019-01-11,1.00000000,24,2,
NSW.00.004.13000.B,277,2019-01-11,1.00000000,27,2,
GPS.00.646.10500.B,277,2019-01-11,1.00000000,80,2,
GPT.00.152.20400.B,277,2019-01-11,1.00000000,37,2,
MRA.4025066160174,221,2019-01-11,1.00000000,94,2,
STS.04.102.10100B,277,2019-01-11,40.00000000,1923,2,
GPT.04.181.40000.B,277,2019-01-11,2.00000000,270,2,
SBL.08.274.100,277,2019-01-11,1.00000000,215,2,
TRT.00.640.12602B,277,2019-02-26,1.00000000,0,2,
SVL.00.505.10600.B,277,2019-01-12,1.00000000,48,2,
MRA.HKSD,221,2019-01-12,1.00000000,56,2,
GPT.06.564.15000.B,277,2019-01-12,1.00000000,60,2,
STS.04.102.10100B,277,2019-01-12,2.00000000,96,2,
GPT.07.782.40000.B,277,2019-01-12,1.00000000,135,2,
HPS.01.137.10000.B,277,2019-01-04,1.00000000,252,3,
ALK.00.733.040L.02,277,2018-12-21,1.00000000,2,2,
HPS.01.622.10000.B,277,2019-01-03,2.00000000,387,2,
MSS.01.622.10100.S,277,2019-01-03,1.00000000,34,2,
HEX.GS911OBDto10PIN,179,2019-01-03,1.00000000,21,2,
HEX.GS911wifi,179,2019-01-03,3.00000000,838,2,
HEX.GS911wifipro,179,2019-01-03,1.00000000,524,2,
SBL.05.383.100,277,2019-01-03,1.00000000,146,3,
HEX.GS911wifipro,179,2019-01-03,1.00000000,524,2,
HEX.GS911WIFI.OBD,179,2019-01-03,1.00000000,21,2,
MRA.08.051.T.0,221,2019-01-03,1.00000000,77,2,
SBL.07.512.10100,277,2019-01-04,0E-8,0,2,
SCT.07.174.10700.S,277,2019-01-04,0E-8,0,2,
BPS.07.175.10200S,277,2019-01-04,0E-8,0,2,
HPS.08.473.10000,277,2019-01-04,1.00000000,143,2,
LPS.07.387.100,277,2019-01-04,1.00000000,21,2,
SBL.22.577.10001.B,277,2019-01-04,1.00000000,174,2,
NSW.00.004.13000.B,277,2019-01-04,1.00000000,27,2,
BC.TRS.00.108.2002,277,2019-01-04,1.00000000,94,2,
TRT.00.640.30502.B,277,2019-01-04,1.00000000,30,2,
SBL.07.592.10000.B,277,2019-01-04,1.00000000,228,2,
GPS.17.646.10000.B,277,2019-01-04,1.00000000,16,2,
BC.WPB.008.10000,277,2019-01-04,1.00000000,89,2,
SBL.11.553.10000.B,277,2019-01-04,1.00000000,194,2,
ALK.00.732.10200.B,277,2019-01-04,1.00000000,94,2,
GPT.00.152.430,277,2019-01-04,1.00000000,66,3,
GPT.04.213.15000/B,277,2019-01-04,1.00000000,86,2,
GPT.00.152.430,277,2019-01-04,1.00000000,74,2,
LEH.08.039.12501.B,277,2019-01-04,1.00000000,66,2,
SBL.07.512.10100,277,2019-01-04,1.00000000,315,2,
SCT.07.174.10700.S,277,2019-01-04,1.00000000,29,2,
BPS.07.175.10200S,277,2019-01-04,1.00000000,29,2,
ALK.00.733.040R.02,277,2019-01-04,1.00000000,0,2,
STS.04.102.10100B,277,2018-12-20,0E-8,0,2,1
STS.04.792.10000,277,2018-12-20,0E-8,0,2,1
STS.05.102.10001.S,277,2018-12-20,0E-8,0,2,1
STS.05.440.10000B,277,2018-12-20,0E-8,0,2,1
STS.06.506.10000,277,2018-12-20,0E-8,0,2,1
STS.06.525.10000,277,2018-12-20,0E-8,0,2,1
STS.07.102.10000.S,277,2018-12-20,0E-8,0,2,1
STS.07.862.10000,277,2018-12-20,0E-8,0,2,1
STS.08.518.10000,277,2018-12-20,0E-8,0,2,1
STS.08.722.10000,277,2018-12-20,0E-8,0,2,1
STS.08.868.1000,277,2018-12-20,0E-8,0,2,1
STS.22.577.10000,277,2018-12-20,0E-8,0,2,1
STS.22.584.10001,277,2018-12-20,0E-8,0,2,1
STS0887510000,277,2018-12-20,0E-8,0,2,1
SVL.00.504.10100.B,277,2018-12-20,0E-8,0,2,1
SVL.00.504.102,277,2018-12-20,0E-8,0,2,1
SVL.00.505.10300.B,277,2018-12-20,0E-8,0,2,1
SVL.00.505.10500.B,277,2018-12-20,0E-8,0,2,1
SVL.00.505.10600.B,277,2018-12-20,0E-8,0,2,1
SVL.07.506.10000.B,277,2018-12-20,0E-8,0,2,1
SVL.08.500.100,277,2018-12-20,0E-8,0,2,1
SVL.08.501.11200.B,277,2018-12-20,0E-8,0,2,1
SVL0050510700B,277,2018-12-20,0E-8,0,2,1
TRT.00.475.12500.B,277,2018-12-20,0E-8,0,2,1
TRT.00.475.12601B,277,2018-12-20,0E-8,0,2,1
TRT.00.475.30400.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.11001.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.11500.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.12000.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.12500.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.12602B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.16000.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.20001,277,2018-12-20,0E-8,0,2,1
TRT.00.640.20200.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.20400.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.21000.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.30400B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.30800.B,277,2018-12-20,0E-8,0,2,1
TRT.00.640.31100.B,277,2018-12-20,0E-8,0,2,1
BCSYS0000310000,277,2018-12-20,0E-8,0,2,1
HTA.11.509.10000,277,2018-12-20,0E-8,0,2,1
HTA.11.740.80602.B,277,2018-12-20,0E-8,0,2,1
KFT.08.363.200,277,2018-12-20,0E-8,0,2,1
KFT0433330000B,277,2018-12-20,0E-8,0,2,1
KLS.07.592.10000.B,277,2018-12-20,0E-8,0,2,1
LEH.00.039.21000.B,277,2018-12-20,0E-8,0,2,1
LEH.00.039.22000.20.B,277,2018-12-20,0E-8,0,2,1
LEH.00.039.22000.30.B,277,2018-12-20,0E-8,0,2,1
LEH.00.039.23000.B,277,2018-12-20,0E-8,0,2,1
LEH.08.039.120.B,277,2018-12-20,0E-8,0,2,1
LEH.11.039.10000.S,277,2018-12-20,0E-8,0,2,1
LEH.11.039.10201.S,277,2018-12-20,0E-8,0,2,1
MSS.01.151.10000,277,2018-12-20,0E-8,0,2,1
MSS.01.151.10100,277,2018-12-20,0E-8,0,2,1
MSS.01.622.10002.S,277,2018-12-20,0E-8,0,2,1
MSS.05.296.10001.B,277,2018-12-20,0E-8,0,2,1
MSS.05.759.10001.B,277,2018-12-20,0E-8,0,2,1
MSS.06.564.10000,277,2018-12-20,0E-8,0,2,1
MSS.07.781.10000.B,277,2018-12-20,0E-8,0,2,1
MSS.07.781.10000.S,277,2018-12-20,0E-8,0,2,1
MSS.07.781.10200.S,277,2018-12-20,0E-8,0,2,1
MSS.08.425.10000.S,277,2018-12-20,0E-8,0,2,1
MSS.08.469.10001.S,277,2018-12-20,0E-8,0,2,1
MSS0138110001B,277,2018-12-20,0E-8,0,2,1
MSS0886810000,277,2018-12-20,0E-8,0,2,1
NSW.00.004.13000.B,277,2018-12-20,0E-8,0,2,1
QLS.00.046.10100.B,277,2018-12-20,0E-8,0,2,1
SBL.01.331.10000.B,277,2018-12-20,0E-8,0,2,1
